Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2018-07-15 10:00:00,-8,4.64e-14,0.2406639,0.025863733,3,74.9,0.274541,0.014492754,0.407065217,0.973480604,0.007340508294621553,-0.005818642490593738,-0.0014279903385499334,0.0007910692856696945,-0.003856012401922965,-0.002249557116335847,0.031084357767111236
2018-07-15 11:00:00,-8,2.84e-14,0.2406639,0.015386117,4,74.9,0.274541,0.019323671,0.407065217,0.973480604,-0.004017129324228555,-0.004676267336965512,-0.001577567683279172,0.0005544071130829193,-0.003727927093572667,-0.0022253190489789033,0.031055920373941892
2018-07-15 12:00:00,-6,2.74e-14,0.232365145,0.014787411,4,74.9,0.274541,0.019323671,0.407065217,0.973480604,-0.010357278632760685,0.0009671515981056898,-0.001308812021219927,0.00023862237281241415,-0.0035792635754688246,-0.0022004253962679427,0.031027416654799276
2018-07-15 13:00:00,-5,7.35e-14,0.228215768,0.041688105,2,74.9,0.274541,0.009661836,0.407065217,0.973480604,0.011574844281962461,0.005614879917448225,-0.0007792673611339206,-0.00013514710320301684,-0.003411176765723416,-0.0021748754643382416,0.030998847494987915
2018-07-15 14:00:00,-2,3.87e-14,0.215767635,0.021403372,3,74.9,0.274541,0.014492754,0.407065217,0.973480604,-0.007953852166159651,0.004447462595709228,-0.0001459671963049025,-0.0005409948712835566,-0.0032248215824483588,-0.002148668559325076,0.03097021377981232
2018-07-15 15:00:00,-2,3.02e-14,0.215767635,0.016420788,3,74.9,0.274541,0.014492754,0.407065217,0.973480604,-0.008491287625407348,-0.00038844083916064233,0.0004551714888596547,-0.0009530144877493197,-0.003021352943755652,-0.0021218039873637184,0.030941516394577026
2018-07-15 16:00:00,-3,5.03e-14,0.219917012,0.02817482,3,74.9,0.274541,0.014492754,0.407065217,0.973480604,0.007208124649547244,-0.004598065380037967,0.0008935108371713055,-0.0013452995089204447,-0.002801925767757242,-0.002094281054589443,0.030912756224586547
2018-07-15 17:00:00,-6,2.57e-14,0.232365145,0.013821576,2,74.9,0.274541,0.009661836,0.407065217,0.973480604,-0.007834906853844258,-0.003963671431057709,0.0010619576605762763,-0.0016919434911171103,-0.0025676949725650664,-0.0020660990671375356,0.030883934155145405
2018-07-15 18:00:00,-4,5.73e-14,0.22406639,0.03227304,2,74.7,0.274541,0.009661836,0.405978261,0.973480604,0.006708274385510691,8.622989346581149e-05,0.0009519506641636773,-0.001971393207263936,-0.0023198154762910893,-0.002037257331143256,0.030855051071558105
2018-07-15 19:00:00,-6,7.04e-14,0.232365145,0.039864568,2,74.7,0.274541,0.009661836,0.405978261,0.973480604,0.011200668065617484,0.0034886116331707857,0.0005958860885753679,-0.002179543374287621,-0.002059407119463314,-0.0020077552592295093,0.030826107965616807
