Date,Kp
2021-05-07 16:57:51,10
2021-05-07 17:57:51,10
2021-05-07 18:57:51,10
2021-05-07 19:57:51,10
2021-05-07 20:57:51,10
2021-05-07 21:57:51,10
2021-05-07 22:57:51,10
2021-05-07 23:57:51,7
2021-05-08 00:57:51,7
2021-05-08 01:57:51,7
2021-05-08 02:57:51,3
2021-05-08 03:57:51,3
2021-05-08 04:57:51,3
2021-05-08 05:57:51,7
2021-05-08 06:57:51,7
2021-05-08 07:57:51,7
2021-05-08 08:57:51,13
2021-05-08 09:57:51,13
2021-05-08 10:57:51,13
2021-05-08 11:57:51,13
2021-05-08 12:57:51,13
2021-05-08 13:57:51,13
2021-05-08 14:57:51,3
2021-05-08 15:57:51,3
2021-05-08 16:57:51,3
2021-05-08 17:57:51,3
2021-05-08 18:57:51,3
2021-05-08 19:57:51,3
2021-05-08 20:57:51,0
2021-05-08 21:57:51,0
2021-05-08 22:57:51,0
2021-05-08 23:57:51,0
2021-05-09 00:57:51,0
2021-05-09 01:57:51,0
2021-05-09 02:57:51,3
2021-05-09 03:57:51,3
2021-05-09 04:57:51,3
2021-05-09 05:57:51,3
2021-05-09 06:57:51,3
2021-05-09 07:57:51,3
2021-05-09 08:57:51,3
2021-05-09 09:57:51,3
2021-05-09 10:57:51,3
2021-05-09 11:57:51,7
2021-05-09 12:57:51,7
2021-05-09 13:57:51,7
2021-05-09 14:57:51,13
2021-05-09 15:57:51,13
2021-05-09 16:57:51,13
2021-05-09 17:57:51,3
2021-05-09 18:57:51,3
2021-05-09 19:57:51,3
2021-05-09 20:57:51,13
2021-05-09 21:57:51,13
2021-05-09 22:57:51,13
2021-05-09 23:57:51,10
2021-05-10 00:57:51,10
2021-05-10 01:57:51,10
2021-05-10 02:57:51,20
2021-05-10 03:57:51,20
2021-05-10 04:57:51,20
2021-05-10 05:57:51,13
2021-05-10 06:57:51,13
2021-05-10 07:57:51,13
2021-05-10 08:57:51,20
2021-05-10 09:57:51,20
2021-05-10 10:57:51,20
2021-05-10 11:57:51,20
2021-05-10 12:57:51,20
2021-05-10 13:57:51,20
2021-05-10 14:57:51,13
2021-05-10 15:57:51,13
2021-05-10 16:57:51,13
2021-05-10 17:57:51,20
2021-05-10 18:57:51,20
2021-05-10 19:57:51,20
2021-05-10 20:57:51,13
2021-05-10 21:57:51,13
2021-05-10 22:57:51,13
2021-05-10 23:57:51,17
2021-05-11 00:57:51,17
2021-05-11 01:57:51,17
2021-05-11 02:57:51,10
2021-05-11 03:57:51,10
2021-05-11 04:57:51,10
2021-05-11 05:57:51,3
2021-05-11 06:57:51,3
2021-05-11 07:57:51,3
2021-05-11 08:57:51,3
2021-05-11 09:57:51,3
2021-05-11 10:57:51,3
2021-05-11 11:57:51,3
2021-05-11 12:57:51,3
2021-05-11 13:57:51,3
2021-05-11 14:57:51,0
2021-05-11 15:57:51,0
2021-05-11 16:57:51,0
2021-05-11 17:57:51,3
2021-05-11 18:57:51,3
2021-05-11 19:57:51,3
2021-05-11 20:57:51,3
2021-05-11 21:57:51,3
2021-05-11 22:57:51,3
2021-05-11 23:57:51,10
2021-05-12 00:57:51,10
2021-05-12 01:57:51,10
2021-05-12 02:57:51,10
2021-05-12 03:57:50,10
2021-05-12 04:57:50,10
2021-05-12 05:57:50,40
2021-05-12 06:57:50,40
2021-05-12 07:57:50,40
2021-05-12 08:57:50,43
2021-05-12 09:57:50,43
2021-05-12 10:57:50,43
2021-05-12 11:57:50,70
2021-05-12 12:57:50,70
2021-05-12 13:57:50,70
2021-05-12 14:57:50,67
2021-05-12 15:57:50,67
2021-05-12 16:57:50,67
2021-05-12 17:57:50,20
2021-05-12 18:57:50,20
2021-05-12 19:57:50,20
2021-05-12 20:57:50,30
2021-05-12 21:57:50,30
2021-05-12 22:57:50,30
2021-05-12 23:57:50,20
2021-05-13 00:57:50,20
2021-05-13 01:57:50,20
2021-05-13 02:57:50,17
2021-05-13 03:57:50,17
2021-05-13 04:57:50,17
2021-05-13 05:57:50,17
2021-05-13 06:57:50,17
2021-05-13 07:57:50,17
2021-05-13 08:57:50,13
2021-05-13 09:57:50,13
2021-05-13 10:57:50,13
2021-05-13 11:57:50,20
2021-05-13 12:57:50,20
2021-05-13 13:57:50,20
2021-05-13 14:57:50,10
2021-05-13 15:57:50,10
2021-05-13 16:57:50,10
2021-05-13 17:57:50,13
2021-05-13 18:57:50,13
2021-05-13 19:57:50,13
2021-05-13 20:57:50,20
2021-05-13 21:57:50,20
2021-05-13 22:57:50,20
2021-05-13 23:57:50,3
2021-05-14 00:57:50,3
2021-05-14 01:57:50,3
2021-05-14 02:57:50,7
2021-05-14 03:57:50,7
2021-05-14 04:57:50,7
2021-05-14 05:57:50,7
2021-05-14 06:57:50,7
2021-05-14 07:57:50,7
2021-05-14 08:57:50,0
2021-05-14 09:57:50,0
2021-05-14 10:57:50,0
2021-05-14 11:57:50,3
2021-05-14 12:57:50,3
2021-05-14 13:57:50,3
2021-05-14 14:57:50,10
2021-05-14 15:57:50,10
2021-05-14 16:57:50,10
2021-05-14 17:57:50,13
2021-05-14 18:57:50,13
2021-05-14 19:57:50,13
2021-05-14 20:57:50,20
2021-05-14 21:57:50,20
2021-05-14 22:57:50,20
2021-05-14 23:57:50,33
2021-05-15 00:57:50,33
2021-05-15 01:57:50,33
2021-05-15 02:57:50,13
2021-05-15 03:57:50,13
2021-05-15 04:57:50,13
2021-05-15 05:57:50,23
2021-05-15 06:57:50,23
2021-05-15 07:57:50,23
2021-05-15 08:57:50,17
2021-05-15 09:57:50,17
2021-05-15 10:57:50,17
2021-05-15 11:57:50,13
2021-05-15 12:57:50,13
2021-05-15 13:57:50,13
2021-05-15 14:57:50,10
2021-05-15 15:57:50,10
2021-05-15 16:57:50,10
2021-05-15 17:57:50,7
2021-05-15 18:57:50,7
2021-05-15 19:57:50,7
2021-05-15 20:57:50,10
2021-05-15 21:57:50,10
2021-05-15 22:57:50,10
2021-05-15 23:57:50,7
2021-05-16 00:57:50,7
2021-05-16 01:57:50,7
2021-05-16 02:57:50,0
2021-05-16 03:57:50,0
2021-05-16 04:57:50,0
2021-05-16 05:57:50,7
2021-05-16 06:57:50,7
2021-05-16 07:57:50,7
2021-05-16 08:57:50,13
2021-05-16 09:57:50,13
2021-05-16 10:57:50,13
2021-05-16 11:57:50,13
2021-05-16 12:57:50,13
2021-05-16 13:57:50,13
2021-05-16 14:57:50,7
2021-05-16 15:57:50,7
2021-05-16 16:57:50,7
2021-05-16 17:57:50,17
2021-05-16 18:57:50,17
2021-05-16 19:57:50,17
2021-05-16 20:57:50,7
2021-05-16 21:57:50,7
2021-05-16 22:57:50,7
2021-05-16 23:57:50,7
2021-05-17 00:57:50,7
2021-05-17 01:57:50,7
2021-05-17 02:57:50,10
2021-05-17 03:57:50,10
2021-05-17 04:57:50,10
2021-05-17 05:57:50,13
2021-05-17 06:57:50,13
2021-05-17 07:57:50,13
2021-05-17 08:57:50,10
2021-05-17 09:57:50,10
2021-05-17 10:57:50,10
2021-05-17 11:57:50,10
2021-05-17 12:57:50,10
2021-05-17 13:57:50,10
2021-05-17 14:57:50,20
2021-05-17 15:57:50,20
2021-05-17 16:57:50,20
2021-05-17 17:57:50,20
2021-05-17 18:57:50,20
2021-05-17 19:57:50,20
2021-05-17 20:57:50,20
2021-05-17 21:57:50,20
2021-05-17 22:57:50,20
2021-05-17 23:57:50,27
2021-05-18 00:57:50,27
2021-05-18 01:57:50,27
2021-05-18 02:57:50,37
2021-05-18 03:57:50,37
2021-05-18 04:57:50,37
2021-05-18 05:57:50,27
2021-05-18 06:57:50,27
2021-05-18 07:57:50,27
2021-05-18 08:57:50,23
2021-05-18 09:57:50,23
2021-05-18 10:57:50,23
2021-05-18 11:57:50,17
2021-05-18 12:57:50,17
2021-05-18 13:57:50,17
2021-05-18 14:57:50,10
2021-05-18 15:57:50,10
2021-05-18 16:57:50,10
2021-05-18 17:57:50,7
2021-05-18 18:57:50,7
2021-05-18 19:57:50,7
2021-05-18 20:57:50,3
2021-05-18 21:57:50,3
2021-05-18 22:57:50,3
2021-05-18 23:57:50,17
2021-05-19 00:57:50,17
2021-05-19 01:57:50,17
2021-05-19 02:57:50,7
2021-05-19 03:57:50,7
2021-05-19 04:57:50,7
2021-05-19 05:57:50,13
2021-05-19 06:57:50,13
2021-05-19 07:57:50,13
2021-05-19 08:57:50,7
2021-05-19 09:57:50,7
2021-05-19 10:57:50,7
2021-05-19 11:57:50,10
2021-05-19 12:57:50,10
2021-05-19 13:57:50,10
2021-05-19 14:57:50,7
2021-05-19 15:57:50,7
2021-05-19 16:57:50,7
2021-05-19 17:57:50,13
2021-05-19 18:57:50,13
2021-05-19 19:57:50,13
2021-05-19 20:57:50,23
2021-05-19 21:57:50,23
2021-05-19 22:57:50,23
2021-05-19 23:57:50,27
2021-05-20 00:57:50,27
2021-05-20 01:57:50,27
2021-05-20 02:57:50,20
2021-05-20 03:57:50,20
2021-05-20 04:57:50,20
2021-05-20 05:57:50,23
2021-05-20 06:57:50,23
2021-05-20 07:57:50,23
2021-05-20 08:57:50,43
2021-05-20 09:57:50,43
2021-05-20 10:57:50,43
2021-05-20 11:57:49,53
2021-05-20 12:57:49,53
2021-05-20 13:57:49,53
2021-05-20 14:57:49,40
2021-05-20 15:57:49,40
2021-05-20 16:57:49,40
2021-05-20 17:57:49,40
2021-05-20 18:57:49,40
2021-05-20 19:57:49,40
2021-05-20 20:57:49,33
2021-05-20 21:57:49,33
2021-05-20 22:57:49,33
2021-05-20 23:57:49,23
2021-05-21 00:57:49,23
2021-05-21 01:57:49,23
2021-05-21 02:57:49,17
2021-05-21 03:57:49,17
2021-05-21 04:57:49,17
2021-05-21 05:57:49,20
2021-05-21 06:57:49,20
2021-05-21 07:57:49,20
2021-05-21 08:57:49,17
2021-05-21 09:57:49,17
2021-05-21 10:57:49,17
2021-05-21 11:57:49,10
2021-05-21 12:57:49,10
2021-05-21 13:57:49,10
2021-05-21 14:57:49,10
2021-05-21 15:57:49,10
2021-05-21 16:57:49,10
2021-05-21 17:57:49,10
2021-05-21 18:57:49,10
2021-05-21 19:57:49,10
2021-05-21 20:57:49,7
2021-05-21 21:57:49,7
2021-05-21 22:57:49,7
2021-05-21 23:57:49,13
2021-05-22 00:57:49,13
2021-05-22 01:57:49,13
2021-05-22 02:57:49,7
2021-05-22 03:57:49,7
2021-05-22 04:57:49,7
2021-05-22 05:57:49,10
2021-05-22 06:57:49,10
2021-05-22 07:57:49,10
2021-05-22 08:57:49,10
2021-05-22 09:57:49,10
2021-05-22 10:57:49,10
2021-05-22 11:57:49,10
2021-05-22 12:57:49,10
2021-05-22 13:57:49,10
2021-05-22 14:57:49,10
2021-05-22 15:57:49,10
2021-05-22 16:57:49,10
2021-05-22 17:57:49,20
2021-05-22 18:57:49,20
2021-05-22 19:57:49,20
2021-05-22 20:57:49,7
2021-05-22 21:57:49,7
2021-05-22 22:57:49,7
2021-05-22 23:57:49,3
2021-05-23 00:57:49,3
2021-05-23 01:57:49,3
2021-05-23 02:57:49,10
2021-05-23 03:57:49,10
2021-05-23 04:57:49,10
2021-05-23 05:57:49,7
2021-05-23 06:57:49,7
2021-05-23 07:57:49,7
2021-05-23 08:57:49,10
2021-05-23 09:57:49,10
2021-05-23 10:57:49,10
2021-05-23 11:57:49,7
2021-05-23 12:57:49,7
2021-05-23 13:57:49,7
2021-05-23 14:57:49,3
2021-05-23 15:57:49,3
2021-05-23 16:57:49,3
2021-05-23 17:57:49,7
2021-05-23 18:57:49,7
2021-05-23 19:57:49,7
2021-05-23 20:57:49,13
2021-05-23 21:57:49,13
2021-05-23 22:57:49,13
2021-05-23 23:57:49,13
2021-05-24 00:57:49,13
2021-05-24 01:57:49,13
2021-05-24 02:57:49,3
2021-05-24 03:57:49,3
2021-05-24 04:57:49,3
2021-05-24 05:57:49,0
2021-05-24 06:57:49,0
2021-05-24 07:57:49,0
2021-05-24 08:57:49,7
2021-05-24 09:57:49,7
2021-05-24 10:57:49,7
2021-05-24 11:57:49,3
2021-05-24 12:57:49,3
2021-05-24 13:57:49,3
2021-05-24 14:57:49,3
2021-05-24 15:57:49,3
2021-05-24 16:57:49,3
2021-05-24 17:57:49,3
2021-05-24 18:57:49,3
2021-05-24 19:57:49,3
2021-05-24 20:57:49,0
2021-05-24 21:57:49,0
2021-05-24 22:57:49,0
2021-05-24 23:57:49,3
2021-05-25 00:57:49,3
2021-05-25 01:57:49,3
2021-05-25 02:57:49,3
2021-05-25 03:57:49,3
2021-05-25 04:57:49,3
2021-05-25 05:57:49,0
2021-05-25 06:57:49,0
2021-05-25 07:57:49,0
2021-05-25 08:57:49,3
2021-05-25 09:57:49,3
2021-05-25 10:57:49,3
2021-05-25 11:57:49,7
2021-05-25 12:57:49,7
2021-05-25 13:57:49,7
2021-05-25 14:57:49,10
2021-05-25 15:57:49,10
2021-05-25 16:57:49,10
2021-05-25 17:57:49,3
2021-05-25 18:57:49,3
2021-05-25 19:57:49,3
2021-05-25 20:57:49,13
2021-05-25 21:57:49,13
2021-05-25 22:57:49,13
2021-05-25 23:57:49,7
2021-05-26 00:57:49,7
2021-05-26 01:57:49,7
2021-05-26 02:57:49,10
2021-05-26 03:57:49,10
2021-05-26 04:57:49,10
2021-05-26 05:57:49,10
2021-05-26 06:57:49,10
2021-05-26 07:57:49,10
2021-05-26 08:57:49,10
2021-05-26 09:57:49,10
2021-05-26 10:57:49,10
2021-05-26 11:57:49,27
2021-05-26 12:57:49,27
2021-05-26 13:57:49,27
2021-05-26 14:57:49,30
2021-05-26 15:57:49,30
2021-05-26 16:57:49,30
2021-05-26 17:57:49,47
2021-05-26 18:57:49,47
2021-05-26 19:57:49,47
2021-05-26 20:57:49,30
2021-05-26 21:57:49,30
2021-05-26 22:57:49,30
2021-05-26 23:57:49,43
2021-05-27 00:57:49,43
2021-05-27 01:57:49,43
2021-05-27 02:57:49,30
2021-05-27 03:57:49,30
2021-05-27 04:57:49,30
2021-05-27 05:57:49,40
2021-05-27 06:57:49,40
2021-05-27 07:57:49,40
2021-05-27 08:57:49,30
2021-05-27 09:57:49,30
2021-05-27 10:57:49,30
2021-05-27 11:57:49,20
2021-05-27 12:57:49,20
2021-05-27 13:57:49,20
2021-05-27 14:57:49,23
2021-05-27 15:57:49,23
2021-05-27 16:57:49,23
2021-05-27 17:57:49,20
2021-05-27 18:57:49,20
2021-05-27 19:57:49,20
2021-05-27 20:57:49,10
2021-05-27 21:57:49,10
2021-05-27 22:57:49,10
2021-05-27 23:57:49,3
2021-05-28 00:57:49,3
2021-05-28 01:57:49,3
2021-05-28 02:57:49,7
2021-05-28 03:57:49,7
2021-05-28 04:57:49,7
2021-05-28 05:57:49,0
2021-05-28 06:57:49,0
2021-05-28 07:57:49,0
2021-05-28 08:57:49,3
2021-05-28 09:57:49,3
2021-05-28 10:57:49,3
2021-05-28 11:57:49,7
2021-05-28 12:57:49,7
2021-05-28 13:57:49,7
2021-05-28 14:57:49,3
2021-05-28 15:57:49,3
2021-05-28 16:57:49,3
2021-05-28 17:57:49,3
2021-05-28 18:57:49,3
2021-05-28 19:57:48,3
2021-05-28 20:57:48,0
2021-05-28 21:57:48,0
2021-05-28 22:57:48,0
2021-05-28 23:57:48,0
2021-05-29 00:57:48,0
2021-05-29 01:57:48,0
2021-05-29 02:57:48,3
2021-05-29 03:57:48,3
2021-05-29 04:57:48,3
2021-05-29 05:57:48,7
2021-05-29 06:57:48,7
2021-05-29 07:57:48,7
2021-05-29 08:57:48,23
2021-05-29 09:57:48,23
2021-05-29 10:57:48,23
2021-05-29 11:57:48,20
2021-05-29 12:57:48,20
2021-05-29 13:57:48,20
2021-05-29 14:57:48,10
2021-05-29 15:57:48,10
2021-05-29 16:57:48,10
2021-05-29 17:57:48,23
2021-05-29 18:57:48,23
2021-05-29 19:57:48,23
2021-05-29 20:57:48,17
2021-05-29 21:57:48,17
2021-05-29 22:57:48,17
2021-05-29 23:57:48,10
2021-05-30 00:57:48,10
2021-05-30 01:57:48,10
2021-05-30 02:57:48,7
2021-05-30 03:57:48,7
2021-05-30 04:57:48,7
2021-05-30 05:57:48,10
2021-05-30 06:57:48,10
2021-05-30 07:57:48,10
2021-05-30 08:57:48,13
2021-05-30 09:57:48,13
2021-05-30 10:57:48,13
2021-05-30 11:57:48,7
2021-05-30 12:57:48,7
2021-05-30 13:57:48,7
2021-05-30 14:57:48,10
2021-05-30 15:57:48,10
2021-05-30 16:57:48,10
2021-05-30 17:57:48,17
2021-05-30 18:57:48,17
2021-05-30 19:57:48,17
2021-05-30 20:57:48,23
2021-05-30 21:57:48,23
2021-05-30 22:57:48,23
2021-05-30 23:57:48,7
2021-05-31 00:57:48,7
2021-05-31 01:57:48,7
2021-05-31 02:57:48,7
2021-05-31 03:57:48,7
2021-05-31 04:57:48,7
2021-05-31 05:57:48,7
2021-05-31 06:57:48,7
2021-05-31 07:57:48,7
2021-05-31 08:57:48,0
2021-05-31 09:57:48,0
2021-05-31 10:57:48,0
2021-05-31 11:57:48,3
2021-05-31 12:57:48,3
2021-05-31 13:57:48,3
2021-05-31 14:57:48,7
2021-05-31 15:57:48,7
2021-05-31 16:57:48,7
2021-05-31 17:57:48,3
2021-05-31 18:57:48,3
2021-05-31 19:57:48,3
2021-05-31 20:57:48,0
2021-05-31 21:57:48,0
2021-05-31 22:57:48,0
2021-05-31 23:57:48,10
2021-06-01 00:57:48,10
2021-06-01 01:57:48,10
2021-06-01 02:57:48,3
2021-06-01 03:57:48,3
2021-06-01 04:57:48,3
2021-06-01 05:57:48,0
2021-06-01 06:57:48,0
2021-06-01 07:57:48,0
2021-06-01 08:57:48,0
2021-06-01 09:57:48,0
2021-06-01 10:57:48,0
2021-06-01 11:57:48,0
2021-06-01 12:57:48,0
2021-06-01 13:57:48,0
2021-06-01 14:57:48,0
2021-06-01 15:57:48,0
2021-06-01 16:57:48,0
2021-06-01 17:57:48,0
2021-06-01 18:57:48,0
2021-06-01 19:57:48,0
2021-06-01 20:57:48,0
2021-06-01 21:57:48,0
2021-06-01 22:57:48,0
2021-06-01 23:57:48,0
2021-06-02 00:57:48,0
2021-06-02 01:57:48,0
2021-06-02 02:57:48,3
2021-06-02 03:57:48,3
2021-06-02 04:57:48,3
2021-06-02 05:57:48,3
2021-06-02 06:57:48,3
2021-06-02 07:57:48,3
2021-06-02 08:57:48,3
2021-06-02 09:57:48,3
2021-06-02 10:57:48,3
2021-06-02 11:57:48,27
2021-06-02 12:57:48,27
2021-06-02 13:57:48,27
2021-06-02 14:57:48,20
2021-06-02 15:57:48,20
2021-06-02 16:57:48,20
2021-06-02 17:57:48,13
2021-06-02 18:57:48,13
2021-06-02 19:57:48,13
2021-06-02 20:57:48,13
2021-06-02 21:57:48,13
2021-06-02 22:57:48,13
2021-06-02 23:57:48,17
2021-06-03 00:57:48,17
2021-06-03 01:57:48,17
2021-06-03 02:57:48,17
2021-06-03 03:57:48,17
2021-06-03 04:57:48,17
2021-06-03 05:57:48,23
2021-06-03 06:57:48,23
2021-06-03 07:57:48,23
2021-06-03 08:57:48,17
2021-06-03 09:57:48,17
2021-06-03 10:57:48,17
2021-06-03 11:57:48,13
2021-06-03 12:57:48,13
2021-06-03 13:57:48,13
2021-06-03 14:57:48,13
2021-06-03 15:57:48,13
2021-06-03 16:57:48,13
2021-06-03 17:57:48,7
2021-06-03 18:57:48,7
2021-06-03 19:57:48,7
2021-06-03 20:57:48,0
2021-06-03 21:57:48,0
2021-06-03 22:57:48,0
2021-06-03 23:57:48,10
2021-06-04 00:57:48,10
2021-06-04 01:57:48,10
2021-06-04 02:57:48,10
2021-06-04 03:57:48,10
2021-06-04 04:57:48,10
2021-06-04 05:57:48,3
2021-06-04 06:57:48,3
2021-06-04 07:57:48,3
2021-06-04 08:57:48,10
2021-06-04 09:57:48,10
2021-06-04 10:57:48,10
2021-06-04 11:57:48,13
2021-06-04 12:57:48,13
2021-06-04 13:57:48,13
2021-06-04 14:57:48,10
2021-06-04 15:57:48,10
2021-06-04 16:57:48,10
2021-06-04 17:57:48,13
2021-06-04 18:57:48,13
2021-06-04 19:57:48,13
2021-06-04 20:57:48,10
2021-06-04 21:57:48,10
2021-06-04 22:57:48,10
2021-06-04 23:57:48,3
2021-06-05 00:57:48,3
2021-06-05 01:57:48,3
2021-06-05 02:57:48,7
2021-06-05 03:57:48,7
2021-06-05 04:57:48,7
2021-06-05 05:57:48,3
2021-06-05 06:57:48,3
2021-06-05 07:57:48,3
2021-06-05 08:57:48,3
2021-06-05 09:57:48,3
2021-06-05 10:57:48,3
2021-06-05 11:57:48,13
2021-06-05 12:57:48,13
2021-06-05 13:57:48,13
2021-06-05 14:57:48,3
2021-06-05 15:57:48,3
2021-06-05 16:57:48,3
2021-06-05 17:57:48,13
2021-06-05 18:57:48,13
2021-06-05 19:57:48,13
2021-06-05 20:57:48,20
2021-06-05 21:57:48,20
2021-06-05 22:57:48,20
2021-06-05 23:57:48,20
2021-06-06 00:57:48,20
2021-06-06 01:57:48,20
2021-06-06 02:57:48,10
2021-06-06 03:57:47,10
2021-06-06 04:57:47,10
2021-06-06 05:57:47,7
2021-06-06 06:57:47,7
2021-06-06 07:57:47,7
2021-06-06 08:57:47,3
2021-06-06 09:57:47,3
2021-06-06 10:57:47,3
2021-06-06 11:57:47,0
2021-06-06 12:57:47,0
2021-06-06 13:57:47,0
2021-06-06 14:57:47,3
2021-06-06 15:57:47,3
2021-06-06 16:57:47,3
2021-06-06 17:57:47,10
2021-06-06 18:57:47,10
2021-06-06 19:57:47,10
2021-06-06 20:57:47,13
2021-06-06 21:57:47,13
2021-06-06 22:57:47,13
2021-06-06 23:57:47,7
2021-06-07 00:57:47,7
2021-06-07 01:57:47,7
2021-06-07 02:57:47,13
2021-06-07 03:57:47,13
2021-06-07 04:57:47,13
2021-06-07 05:57:47,23
2021-06-07 06:57:47,23
2021-06-07 07:57:47,23
2021-06-07 08:57:47,20
2021-06-07 09:57:47,20
2021-06-07 10:57:47,20
2021-06-07 11:57:47,27
2021-06-07 12:57:47,27
2021-06-07 13:57:47,27
2021-06-07 14:57:47,33
2021-06-07 15:57:47,33
2021-06-07 16:57:47,33
2021-06-07 17:57:47,30
2021-06-07 18:57:47,30
2021-06-07 19:57:47,30
2021-06-07 20:57:47,37
2021-06-07 21:57:47,37
2021-06-07 22:57:47,37
2021-06-07 23:57:47,20
2021-06-08 00:57:47,20
2021-06-08 01:57:47,20
2021-06-08 02:57:47,20
2021-06-08 03:57:47,20
2021-06-08 04:57:47,20
2021-06-08 05:57:47,17
2021-06-08 06:57:47,17
2021-06-08 07:57:47,17
2021-06-08 08:57:47,7
2021-06-08 09:57:47,7
2021-06-08 10:57:47,7
2021-06-08 11:57:47,7
2021-06-08 12:57:47,7
2021-06-08 13:57:47,7
2021-06-08 14:57:47,7
2021-06-08 15:57:47,7
2021-06-08 16:57:47,7
2021-06-08 17:57:47,10
2021-06-08 18:57:47,10
2021-06-08 19:57:47,10
2021-06-08 20:57:47,7
2021-06-08 21:57:47,7
2021-06-08 22:57:47,7
2021-06-08 23:57:47,13
2021-06-09 00:57:47,13
2021-06-09 01:57:47,13
2021-06-09 02:57:47,13
2021-06-09 03:57:47,13
2021-06-09 04:57:47,13
2021-06-09 05:57:47,10
2021-06-09 06:57:47,10
2021-06-09 07:57:47,10
2021-06-09 08:57:47,3
2021-06-09 09:57:47,3
2021-06-09 10:57:47,3
2021-06-09 11:57:47,3
2021-06-09 12:57:47,3
2021-06-09 13:57:47,3
2021-06-09 14:57:47,3
2021-06-09 15:57:47,3
2021-06-09 16:57:47,3
2021-06-09 17:57:47,7
2021-06-09 18:57:47,7
2021-06-09 19:57:47,7
2021-06-09 20:57:47,0
2021-06-09 21:57:47,0
2021-06-09 22:57:47,0
2021-06-09 23:57:47,10
2021-06-10 00:57:47,10
2021-06-10 01:57:47,10
2021-06-10 02:57:47,3
2021-06-10 03:57:47,3
2021-06-10 04:57:47,3
2021-06-10 05:57:47,3
2021-06-10 06:57:47,3
2021-06-10 07:57:47,3
2021-06-10 08:57:47,3
2021-06-10 09:57:47,3
2021-06-10 10:57:47,3
2021-06-10 11:57:47,10
2021-06-10 12:57:47,10
2021-06-10 13:57:47,10
2021-06-10 14:57:47,20
2021-06-10 15:57:47,20
2021-06-10 16:57:47,20
2021-06-10 17:57:47,13
2021-06-10 18:57:47,13
2021-06-10 19:57:47,13
2021-06-10 20:57:47,17
2021-06-10 21:57:47,17
2021-06-10 22:57:47,17
2021-06-10 23:57:47,23
2021-06-11 00:57:47,23
2021-06-11 01:57:47,23
2021-06-11 02:57:47,27
2021-06-11 03:57:47,27
2021-06-11 04:57:47,27
2021-06-11 05:57:47,20
2021-06-11 06:57:47,20
2021-06-11 07:57:47,20
2021-06-11 08:57:47,17
2021-06-11 09:57:47,17
2021-06-11 10:57:47,17
2021-06-11 11:57:47,23
2021-06-11 12:57:47,23
2021-06-11 13:57:47,23
2021-06-11 14:57:47,17
2021-06-11 15:57:47,17
2021-06-11 16:57:47,17
2021-06-11 17:57:47,13
2021-06-11 18:57:47,13
2021-06-11 19:57:47,13
2021-06-11 20:57:47,23
2021-06-11 21:57:47,23
2021-06-11 22:57:47,23
2021-06-11 23:57:47,30
2021-06-12 00:57:47,30
2021-06-12 01:57:47,30
2021-06-12 02:57:47,37
2021-06-12 03:57:47,37
2021-06-12 04:57:47,37
2021-06-12 05:57:47,13
2021-06-12 06:57:47,13
2021-06-12 07:57:47,13
2021-06-12 08:57:47,20
2021-06-12 09:57:47,20
2021-06-12 10:57:47,20
2021-06-12 11:57:47,23
2021-06-12 12:57:47,23
2021-06-12 13:57:47,23
2021-06-12 14:57:47,20
2021-06-12 15:57:47,20
2021-06-12 16:57:47,20
2021-06-12 17:57:47,13
2021-06-12 18:57:47,13
2021-06-12 19:57:47,13
2021-06-12 20:57:47,13
2021-06-12 21:57:47,13
2021-06-12 22:57:47,13
2021-06-12 23:57:47,30
2021-06-13 00:57:47,30
2021-06-13 01:57:47,30
2021-06-13 02:57:47,27
2021-06-13 03:57:47,27
2021-06-13 04:57:47,27
2021-06-13 05:57:47,3
2021-06-13 06:57:47,3
2021-06-13 07:57:47,3
2021-06-13 08:57:47,7
2021-06-13 09:57:47,7
2021-06-13 10:57:47,7
2021-06-13 11:57:47,3
2021-06-13 12:57:47,3
2021-06-13 13:57:47,3
2021-06-13 14:57:47,10
2021-06-13 15:57:47,10
2021-06-13 16:57:47,10
2021-06-13 17:57:47,3
2021-06-13 18:57:47,3
2021-06-13 19:57:47,3
2021-06-13 20:57:47,0
2021-06-13 21:57:47,0
2021-06-13 22:57:47,0
2021-06-13 23:57:47,7
2021-06-14 00:57:47,7
2021-06-14 01:57:47,7
2021-06-14 02:57:47,3
2021-06-14 03:57:47,3
2021-06-14 04:57:47,3
2021-06-14 05:57:47,7
2021-06-14 06:57:47,7
2021-06-14 07:57:47,7
2021-06-14 08:57:47,10
2021-06-14 09:57:47,10
2021-06-14 10:57:47,10
2021-06-14 11:57:46,7
2021-06-14 12:57:46,7
2021-06-14 13:57:46,7
2021-06-14 14:57:46,3
2021-06-14 15:57:46,3
2021-06-14 16:57:46,3
2021-06-14 17:57:46,13
2021-06-14 18:57:46,13
2021-06-14 19:57:46,13
2021-06-14 20:57:46,17
2021-06-14 21:57:46,17
2021-06-14 22:57:46,17
2021-06-14 23:57:46,17
2021-06-15 00:57:46,17
2021-06-15 01:57:46,17
2021-06-15 02:57:46,13
2021-06-15 03:57:46,13
2021-06-15 04:57:46,13
2021-06-15 05:57:46,17
2021-06-15 06:57:46,17
2021-06-15 07:57:46,17
2021-06-15 08:57:46,17
2021-06-15 09:57:46,17
2021-06-15 10:57:46,17
2021-06-15 11:57:46,33
