Date,SymH,Density,ap60,F107,MgII
2022-04-18 08:00:00,-9,4.42E-13,7,123.3,0.27812
2022-04-18 09:00:00,-10,3.20E-13,15,123.3,0.27812
2022-04-18 10:00:00,-11,7.63E-13,9,123.3,0.27812
2022-04-18 11:00:00,-12,2.77E-13,9,123.3,0.27812
2022-04-18 12:00:00,-10,3.59E-13,9,123.3,0.27812
2022-04-18 13:00:00,-6,8.11E-13,12,123.3,0.27812
2022-04-18 14:00:00,-6,2.37E-13,18,123.3,0.27812
2022-04-18 15:00:00,-6,4.89E-13,12,123.3,0.27812
2022-04-18 16:00:00,-7,5.87E-13,3,123.3,0.27812
2022-04-18 17:00:00,-12,3.04E-13,3,123.3,0.27812
2022-04-18 18:00:00,-13,5.76E-13,4,135.9,0.27812
2022-04-18 19:00:00,-17,3.26E-13,4,135.9,0.27812
2022-04-18 20:00:00,-16,2.75E-13,15,135.9,0.27812
2022-04-18 21:00:00,-11,8.71E-13,12,135.9,0.27812
2022-04-18 22:00:00,-9,2.14E-13,6,135.9,0.27812
2022-04-18 23:00:00,-8,2.51E-13,27,135.9,0.27812
2022-04-19 00:00:00,-10,7.85E-13,15,135.9,0.278546
2022-04-19 01:00:00,-11,2.53E-13,6,135.9,0.278546
2022-04-19 02:00:00,-12,5.38E-13,5,135.9,0.278546
2022-04-19 03:00:00,-8,6.31E-13,6,135.9,0.278546
2022-04-19 04:00:00,-7,3.48E-13,12,135.9,0.278546
2022-04-19 05:00:00,-4,6.27E-13,22,135.9,0.278546
2022-04-19 06:00:00,-5,3.32E-13,15,135.9,0.278546
2022-04-19 07:00:00,-6,3.07E-13,5,135.9,0.278546
2022-04-19 08:00:00,-9,8.59E-13,6,135.9,0.278546
2022-04-19 09:00:00,-7,2.41E-13,15,135.9,0.278546
2022-04-19 10:00:00,-1,4.08E-13,6,135.9,0.278546
2022-04-19 11:00:00,-5,7.80E-13,5,135.9,0.278546
2022-04-19 12:00:00,-8,2.32E-13,6,135.9,0.278546
2022-04-19 13:00:00,-2,5.65E-13,4,135.9,0.278546
2022-04-19 14:00:00,-2,4.74E-13,7,135.9,0.278546
2022-04-19 15:00:00,0,3.46E-13,6,135.9,0.278546
2022-04-19 16:00:00,-4,6.24E-13,12,135.9,0.278546
2022-04-19 17:00:00,-6,2.26E-13,3,135.9,0.278546
2022-04-19 18:00:00,-3,2.16E-13,3,141.6,0.278546
2022-04-19 19:00:00,-2,7.49E-13,4,141.6,0.278546
2022-04-19 20:00:00,-1,2.07E-13,4,141.6,0.278546
2022-04-19 21:00:00,-1,4.12E-13,5,141.6,0.278546
2022-04-19 22:00:00,-3,6.90E-13,2,141.6,0.278546
2022-04-19 23:00:00,-3,2.63E-13,2,141.6,0.278546
2022-04-20 00:00:00,-2,4.99E-13,3,141.6,0.278911
2022-04-20 01:00:00,0,4.33E-13,4,141.6,0.278911
2022-04-20 02:00:00,-7,2.91E-13,3,141.6,0.278911
2022-04-20 03:00:00,-9,7.11E-13,3,141.6,0.278911
2022-04-20 04:00:00,-7,2.99E-13,6,141.6,0.278911
2022-04-20 05:00:00,-9,2.73E-13,15,141.6,0.278911
2022-04-20 06:00:00,-15,7.55E-13,18,141.6,0.278911
2022-04-20 07:00:00,-14,2.43E-13,7,141.6,0.278911
2022-04-20 08:00:00,-10,3.62E-13,7,141.6,0.278911
2022-04-20 09:00:00,-9,7.32E-13,4,141.6,0.278911
2022-04-20 10:00:00,-6,3.09E-13,4,141.6,0.278911
2022-04-20 11:00:00,-2,5.65E-13,9,141.6,0.278911
2022-04-20 12:00:00,-3,3.66E-13,9,141.6,0.278911
2022-04-20 13:00:00,1,3.04E-13,7,141.6,0.278911
2022-04-20 14:00:00,0,7.32E-13,4,141.6,0.278911
2022-04-20 15:00:00,0,2.44E-13,3,141.6,0.278911
2022-04-20 16:00:00,1,2.29E-13,3,141.6,0.278911
2022-04-20 17:00:00,6,7.33E-13,3,141.6,0.278911
2022-04-20 18:00:00,10,1.84E-13,2,161.5,0.278911
2022-04-20 19:00:00,15,3.76E-13,3,161.5,0.278911
2022-04-20 20:00:00,18,5.85E-13,9,161.5,0.278911
2022-04-20 21:00:00,21,2.77E-13,5,161.5,0.278911
2022-04-20 22:00:00,6,6.57E-13,5,161.5,0.278911
2022-04-20 23:00:00,2,4.32E-13,5,161.5,0.278911
2022-04-21 00:00:00,3,3.70E-13,12,161.5,0.27936
2022-04-21 01:00:00,4,7.69E-13,12,161.5,0.27936
2022-04-21 02:00:00,7,2.17E-13,18,161.5,0.27936
2022-04-21 03:00:00,5,3.49E-13,22,161.5,0.27936
2022-04-21 04:00:00,2,8.18E-13,9,161.5,0.27936
2022-04-21 05:00:00,-10,2.94E-13,9,161.5,0.27936
2022-04-21 06:00:00,-8,6.77E-13,12,161.5,0.27936
2022-04-21 07:00:00,-21,7.24E-13,12,161.5,0.27936
2022-04-21 08:00:00,-28,4.39E-13,12,161.5,0.27936
2022-04-21 09:00:00,-14,8.02E-13,9,161.5,0.27936
2022-04-21 10:00:00,-7,4.00E-13,9,161.5,0.27936
2022-04-21 11:00:00,-6,3.29E-13,22,161.5,0.27936
2022-04-21 12:00:00,-7,9.35E-13,18,161.5,0.27936
2022-04-21 13:00:00,-17,3.52E-13,7,161.5,0.27936
2022-04-21 14:00:00,-13,5.48E-13,6,161.5,0.27936
2022-04-21 15:00:00,-8,9.25E-13,5,161.5,0.27936
2022-04-21 16:00:00,0,3.20E-13,15,161.5,0.27936
2022-04-21 17:00:00,4,5.17E-13,15,161.5,0.27936
2022-04-21 18:00:00,4,5.52E-13,12,167,0.27936
2022-04-21 19:00:00,1,4.45E-13,4,167,0.27936
2022-04-21 20:00:00,1,6.70E-13,7,167,0.27936
2022-04-21 21:00:00,2,2.98E-13,4,167,0.27936
2022-04-21 22:00:00,1,3.00E-13,6,167,0.27936
2022-04-21 23:00:00,-1,8.19E-13,6,167,0.27936
2022-04-22 00:00:00,-6,1.98E-13,6,167,0.27949
2022-04-22 01:00:00,-1,3.98E-13,5,167,0.27949
2022-04-22 02:00:00,1,8.04E-13,4,167,0.27949
2022-04-22 03:00:00,-3,2.68E-13,9,167,0.27949
2022-04-22 04:00:00,-9,6.74E-13,6,167,0.27949
2022-04-22 05:00:00,-7,5.74E-13,0,167,0.27949
2022-04-22 06:00:00,-4,3.42E-13,5,167,0.27949
2022-04-22 07:00:00,-1,8.53E-13,9,167,0.27949
2022-04-22 08:00:00,1,2.87E-13,9,167,0.27949
2022-04-22 09:00:00,2,2.83E-13,9,167,0.27949
2022-04-22 10:00:00,3,8.90E-13,4,167,0.27949
2022-04-22 11:00:00,1,3.41E-13,5,167,0.27949
2022-04-22 12:00:00,-3,5.06E-13,5,167,0.27949
2022-04-22 13:00:00,-1,7.38E-13,4,167,0.27949
2022-04-22 14:00:00,-2,2.95E-13,6,167,0.27949
2022-04-22 15:00:00,1,6.23E-13,7,167,0.27949
2022-04-22 16:00:00,2,3.94E-13,5,167,0.27949
2022-04-22 17:00:00,0,3.65E-13,3,167,0.27949
2022-04-22 18:00:00,-2,8.31E-13,7,166,0.27949
2022-04-22 19:00:00,3,2.33E-13,7,166,0.27949
2022-04-22 20:00:00,3,2.84E-13,6,166,0.27949
2022-04-22 21:00:00,6,8.73E-13,12,166,0.27949
2022-04-22 22:00:00,3,2.04E-13,9,166,0.27949
2022-04-22 23:00:00,-2,5.19E-13,4,166,0.27949
2022-04-23 00:00:00,-5,6.89E-13,5,166,0.279866
2022-04-23 01:00:00,-7,3.03E-13,3,166,0.279866
2022-04-23 02:00:00,-5,6.56E-13,6,166,0.279866
2022-04-23 03:00:00,-6,4.96E-13,9,166,0.279866
2022-04-23 04:00:00,-4,4.02E-13,9,166,0.279866
2022-04-23 05:00:00,-2,9.15E-13,9,166,0.279866
2022-04-23 06:00:00,-4,2.43E-13,9,166,0.279866
2022-04-23 07:00:00,3,3.79E-13,9,166,0.279866
2022-04-23 08:00:00,4,9.26E-13,6,166,0.279866
2022-04-23 09:00:00,1,2.51E-13,7,166,0.279866
2022-04-23 10:00:00,-2,6.05E-13,6,166,0.279866
2022-04-23 11:00:00,0,7.57E-13,5,166,0.279866
2022-04-23 12:00:00,-4,4.00E-13,6,166,0.279866
2022-04-23 13:00:00,-12,8.39E-13,7,166,0.279866
2022-04-23 14:00:00,-17,4.00E-13,27,166,0.279866
2022-04-23 15:00:00,-11,4.63E-13,15,166,0.279866
2022-04-23 16:00:00,-13,1.03E-12,12,166,0.279866
2022-04-23 17:00:00,-9,3.29E-13,18,166,0.279866
2022-04-23 18:00:00,-5,4.86E-13,12,164.2,0.279866
2022-04-23 19:00:00,-5,8.27E-13,18,164.2,0.279866
2022-04-23 20:00:00,-10,3.05E-13,12,164.2,0.279866
2022-04-23 21:00:00,-9,5.18E-13,4,164.2,0.279866
2022-04-23 22:00:00,-21,6.58E-13,5,164.2,0.279866
2022-04-23 23:00:00,-14,4.48E-13,6,164.2,0.279866
2022-04-24 00:00:00,-14,7.22E-13,18,164.2,0.280192
2022-04-24 01:00:00,-10,3.28E-13,22,164.2,0.280192
2022-04-24 02:00:00,-8,3.49E-13,12,164.2,0.280192
2022-04-24 03:00:00,-7,9.55E-13,7,164.2,0.280192
2022-04-24 04:00:00,-6,2.33E-13,6,164.2,0.280192
2022-04-24 05:00:00,-7,4.41E-13,12,164.2,0.280192
2022-04-24 06:00:00,-5,9.18E-13,9,164.2,0.280192
2022-04-24 07:00:00,-2,2.81E-13,7,164.2,0.280192
2022-04-24 08:00:00,-3,5.77E-13,5,164.2,0.280192
2022-04-24 09:00:00,-4,5.99E-13,12,164.2,0.280192
2022-04-24 10:00:00,0,3.94E-13,12,164.2,0.280192
2022-04-24 11:00:00,-1,8.17E-13,5,164.2,0.280192
2022-04-24 12:00:00,0,3.12E-13,3,164.2,0.280192
2022-04-24 13:00:00,-2,3.10E-13,3,164.2,0.280192
2022-04-24 14:00:00,-2,9.25E-13,3,164.2,0.280192
2022-04-24 15:00:00,1,3.04E-13,5,164.2,0.280192
2022-04-24 16:00:00,5,4.49E-13,3,164.2,0.280192
2022-04-24 17:00:00,9,7.96E-13,4,164.2,0.280192
2022-04-24 18:00:00,10,2.81E-13,4,161.6,0.280192
2022-04-24 19:00:00,8,5.42E-13,2,161.6,0.280192
2022-04-24 20:00:00,10,4.26E-13,3,161.6,0.280192
2022-04-24 21:00:00,8,4.21E-13,7,161.6,0.280192
2022-04-24 22:00:00,7,8.12E-13,5,161.6,0.280192
2022-04-24 23:00:00,7,2.62E-13,5,161.6,0.280192
2022-04-25 00:00:00,3,3.18E-13,3,161.6,0.280475
2022-04-25 01:00:00,2,8.61E-13,2,161.6,0.280475
2022-04-25 02:00:00,4,2.30E-13,2,161.6,0.280475
2022-04-25 03:00:00,5,4.86E-13,2,161.6,0.280475
2022-04-25 04:00:00,6,8.18E-13,0,161.6,0.280475
2022-04-25 05:00:00,6,3.49E-13,0,161.6,0.280475
2022-04-25 06:00:00,5,7.66E-13,3,161.6,0.280475
2022-04-25 07:00:00,3,4.21E-13,3,161.6,0.280475
2022-04-25 08:00:00,3,4.01E-13,3,161.6,0.280475
2022-04-25 09:00:00,2,9.60E-13,3,161.6,0.280475
2022-04-25 10:00:00,-4,2.62E-13,2,161.6,0.280475
2022-04-25 11:00:00,-8,4.17E-13,2,161.6,0.280475
2022-04-25 12:00:00,-4,9.63E-13,5,161.6,0.280475
2022-04-25 13:00:00,-4,3.51E-13,6,161.6,0.280475
2022-04-25 14:00:00,-2,6.33E-13,5,161.6,0.280475
2022-04-25 15:00:00,0,7.90E-13,7,161.6,0.280475
2022-04-25 16:00:00,5,3.97E-13,4,161.6,0.280475
2022-04-25 17:00:00,6,7.29E-13,5,161.6,0.280475
2022-04-25 18:00:00,3,3.72E-13,2,160.3,0.280475
2022-04-25 19:00:00,2,4.36E-13,3,160.3,0.280475
2022-04-25 20:00:00,5,9.66E-13,6,160.3,0.280475
2022-04-25 21:00:00,1,2.21E-13,4,160.3,0.280475
2022-04-25 22:00:00,0,4.19E-13,5,160.3,0.280475
2022-04-25 23:00:00,2,8.65E-13,7,160.3,0.280475
2022-04-26 00:00:00,-2,2.45E-13,6,160.3,0.280329
2022-04-26 01:00:00,-2,6.01E-13,3,160.3,0.280329
2022-04-26 02:00:00,1,6.45E-13,4,160.3,0.280329
2022-04-26 03:00:00,3,3.71E-13,3,160.3,0.280329
2022-04-26 04:00:00,5,7.64E-13,3,160.3,0.280329
2022-04-26 05:00:00,7,3.38E-13,0,160.3,0.280329
2022-04-26 06:00:00,5,3.10E-13,0,160.3,0.280329
2022-04-26 07:00:00,7,1.03E-12,0,160.3,0.280329
2022-04-26 08:00:00,5,2.22E-13,0,160.3,0.280329
2022-04-26 09:00:00,3,4.20E-13,0,160.3,0.280329
2022-04-26 10:00:00,4,9.69E-13,3,160.3,0.280329
2022-04-26 11:00:00,4,2.37E-13,3,160.3,0.280329
2022-04-26 12:00:00,4,6.92E-13,3,160.3,0.280329
2022-04-26 13:00:00,3,6.23E-13,0,160.3,0.280329
2022-04-26 14:00:00,-2,4.15E-13,3,160.3,0.280329
2022-04-26 15:00:00,2,8.16E-13,3,160.3,0.280329
2022-04-26 16:00:00,7,2.79E-13,5,160.3,0.280329
2022-04-26 17:00:00,8,3.13E-13,6,160.3,0.280329
2022-04-26 18:00:00,12,9.54E-13,5,158.5,0.280329
2022-04-26 19:00:00,13,2.22E-13,2,158.5,0.280329
2022-04-26 20:00:00,12,4.53E-13,4,158.5,0.280329
2022-04-26 21:00:00,14,8.40E-13,5,158.5,0.280329
2022-04-26 22:00:00,14,3.11E-13,2,158.5,0.280329
2022-04-26 23:00:00,10,6.86E-13,2,158.5,0.280329
2022-04-27 00:00:00,8,5.01E-13,4,158.5,0.280028
2022-04-27 01:00:00,6,4.15E-13,3,158.5,0.280028
2022-04-27 02:00:00,8,8.55E-13,2,158.5,0.280028
2022-04-27 03:00:00,4,3.01E-13,0,158.5,0.280028
2022-04-27 04:00:00,1,3.57E-13,3,158.5,0.280028
2022-04-27 05:00:00,6,9.09E-13,6,158.5,0.280028
2022-04-27 06:00:00,8,2.24E-13,7,158.5,0.280028
2022-04-27 07:00:00,11,4.51E-13,6,158.5,0.280028
2022-04-27 08:00:00,10,8.50E-13,5,158.5,0.280028
2022-04-27 09:00:00,14,3.77E-13,6,158.5,0.280028
2022-04-27 10:00:00,18,7.68E-13,5,158.5,0.280028
2022-04-27 11:00:00,18,5.02E-13,6,158.5,0.280028
2022-04-27 12:00:00,21,4.60E-13,4,158.5,0.280028
2022-04-27 13:00:00,19,1.00E-12,4,158.5,0.280028
2022-04-27 14:00:00,-7,6.72E-13,4,158.5,0.280028
2022-04-27 15:00:00,-8,5.71E-13,5,158.5,0.280028
2022-04-27 16:00:00,-18,1.05E-12,9,158.5,0.280028
2022-04-27 17:00:00,-18,5.42E-13,67,158.5,0.280028
2022-04-27 18:00:00,-16,7.29E-13,67,150.8,0.280028
2022-04-27 19:00:00,-19,9.32E-13,48,150.8,0.280028
2022-04-27 20:00:00,-25,5.78E-13,22,150.8,0.280028
2022-04-27 21:00:00,-19,8.64E-13,22,150.8,0.280028
2022-04-27 22:00:00,-4,5.40E-13,18,150.8,0.280028
2022-04-27 23:00:00,-14,6.05E-13,22,150.8,0.280028
2022-04-28 00:00:00,-8,9.33E-13,15,150.8,0.280028
2022-04-28 01:00:00,-25,4.36E-13,18,150.8,0.280028
2022-04-28 02:00:00,-28,5.01E-13,39,150.8,0.280028
2022-04-28 03:00:00,-27,1.10E-12,22,150.8,0.280028
2022-04-28 04:00:00,-18,4.05E-13,15,150.8,0.280028
2022-04-28 05:00:00,-20,7.41E-13,22,150.8,0.280028
2022-04-28 06:00:00,-25,9.52E-13,22,150.8,0.280028
2022-04-28 07:00:00,-27,4.97E-13,32,150.8,0.280028
2022-04-28 08:00:00,-24,1.12E-12,15,150.8,0.280028
2022-04-28 09:00:00,-28,8.23E-13,7,150.8,0.280028
2022-04-28 10:00:00,-20,6.42E-13,9,150.8,0.280028
2022-04-28 11:00:00,-18,1.14E-12,22,150.8,0.280028
2022-04-28 12:00:00,-24,5.60E-13,27,150.8,0.280028
2022-04-28 13:00:00,-24,7.14E-13,7,150.8,0.280028
2022-04-28 14:00:00,-24,1.14E-12,6,150.8,0.280028
2022-04-28 15:00:00,-19,4.46E-13,7,150.8,0.280028
2022-04-28 16:00:00,-12,8.77E-13,7,150.8,0.280028
2022-04-28 17:00:00,-7,8.73E-13,6,150.8,0.280028
2022-04-28 18:00:00,-17,5.48E-13,12,143.4,0.280028
2022-04-28 19:00:00,-13,1.12E-12,12,143.4,0.280028
2022-04-28 20:00:00,-22,5.03E-13,15,143.4,0.280028
2022-04-28 21:00:00,-23,4.94E-13,12,143.4,0.280028
2022-04-28 22:00:00,-24,1.19E-12,15,143.4,0.280028
2022-04-28 23:00:00,-27,3.71E-13,18,143.4,0.280028
2022-04-29 00:00:00,-26,5.04E-13,22,143.4,0.279136
2022-04-29 01:00:00,-17,1.03E-12,18,143.4,0.279136
2022-04-29 02:00:00,-14,4.15E-13,27,143.4,0.279136
2022-04-29 03:00:00,-24,7.35E-13,9,143.4,0.279136
2022-04-29 04:00:00,-33,8.60E-13,22,143.4,0.279136
2022-04-29 05:00:00,-23,5.71E-13,22,143.4,0.279136
2022-04-29 06:00:00,-23,9.15E-13,18,143.4,0.279136
2022-04-29 07:00:00,-22,4.97E-13,15,143.4,0.279136
2022-04-29 08:00:00,-19,5.66E-13,32,143.4,0.279136
2022-04-29 09:00:00,-20,1.13E-12,15,143.4,0.279136
2022-04-29 10:00:00,-19,4.32E-13,12,143.4,0.279136
2022-04-29 11:00:00,-15,7.25E-13,12,143.4,0.279136
2022-04-29 12:00:00,-22,9.64E-13,7,143.4,0.279136
2022-04-29 13:00:00,-27,4.72E-13,12,143.4,0.279136
2022-04-29 14:00:00,-29,9.08E-13,12,143.4,0.279136
2022-04-29 15:00:00,-26,5.89E-13,9,143.4,0.279136
2022-04-29 16:00:00,-18,7.17E-13,6,143.4,0.279136
2022-04-29 17:00:00,-16,8.60E-13,9,143.4,0.279136
2022-04-29 18:00:00,-12,3.52E-13,15,134.1,0.279136
2022-04-29 19:00:00,-16,5.13E-13,18,134.1,0.279136
2022-04-29 20:00:00,-18,8.68E-13,9,134.1,0.279136
2022-04-29 21:00:00,-16,3.12E-13,7,134.1,0.279136
2022-04-29 22:00:00,-14,6.16E-13,7,134.1,0.279136
2022-04-29 23:00:00,-9,8.39E-13,6,134.1,0.279136
2022-04-30 00:00:00,-10,3.91E-13,18,134.1,0.278551
2022-04-30 01:00:00,-7,1.05E-12,9,134.1,0.278551
2022-04-30 02:00:00,-21,7.41E-13,5,134.1,0.278551
2022-04-30 03:00:00,-37,5.06E-13,4,134.1,0.278551
2022-04-30 04:00:00,-40,1.09E-12,27,134.1,0.278551
2022-04-30 05:00:00,-32,4.60E-13,27,134.1,0.278551
2022-04-30 06:00:00,-38,5.31E-13,48,134.1,0.278551
2022-04-30 07:00:00,-46,1.14E-12,48,134.1,0.278551
2022-04-30 08:00:00,-40,5.37E-13,22,134.1,0.278551
2022-04-30 09:00:00,-38,7.39E-13,18,134.1,0.278551
2022-04-30 10:00:00,-33,8.67E-13,22,134.1,0.278551
2022-04-30 11:00:00,-25,4.97E-13,18,134.1,0.278551
2022-04-30 12:00:00,-23,7.87E-13,9,134.1,0.278551
2022-04-30 13:00:00,-23,4.05E-13,15,134.1,0.278551
2022-04-30 14:00:00,-19,5.06E-13,12,134.1,0.278551
2022-04-30 15:00:00,-28,9.54E-13,7,134.1,0.278551
2022-04-30 16:00:00,-30,3.80E-13,6,134.1,0.278551
2022-04-30 17:00:00,-29,5.27E-13,9,134.1,0.278551
2022-04-30 18:00:00,-18,8.46E-13,12,125.3,0.278551
2022-04-30 19:00:00,-12,2.65E-13,15,125.3,0.278551
2022-04-30 20:00:00,-13,5.76E-13,15,125.3,0.278551
2022-04-30 21:00:00,-13,4.96E-13,7,125.3,0.278551
2022-04-30 22:00:00,-18,3.88E-13,6,125.3,0.278551
2022-04-30 23:00:00,-17,8.00E-13,7,125.3,0.278551
2022-05-01 00:00:00,-22,4.02E-13,6,125.3,0.278296
2022-05-01 01:00:00,-21,4.58E-13,12,125.3,0.278296
2022-05-01 02:00:00,-22,9.23E-13,12,125.3,0.278296
2022-05-01 03:00:00,-25,2.14E-13,9,125.3,0.278296
2022-05-01 04:00:00,-22,5.43E-13,7,125.3,0.278296
2022-05-01 05:00:00,-20,8.63E-13,7,125.3,0.278296
2022-05-01 06:00:00,-17,2.54E-13,18,125.3,0.278296
2022-05-01 07:00:00,-17,6.65E-13,15,125.3,0.278296
2022-05-01 08:00:00,-20,6.04E-13,5,125.3,0.278296
2022-05-01 09:00:00,-22,3.99E-13,9,125.3,0.278296
2022-05-01 10:00:00,-21,7.84E-13,12,125.3,0.278296
2022-05-01 11:00:00,-21,2.32E-13,12,125.3,0.278296
2022-05-01 12:00:00,-18,4.01E-13,7,125.3,0.278296
2022-05-01 13:00:00,-15,8.03E-13,7,125.3,0.278296
2022-05-01 14:00:00,-12,2.73E-13,5,125.3,0.278296
2022-05-01 15:00:00,-12,4.54E-13,6,125.3,0.278296
2022-05-01 16:00:00,-13,6.66E-13,7,125.3,0.278296
2022-05-01 17:00:00,-14,2.89E-13,4,125.3,0.278296
2022-05-01 18:00:00,-21,5.94E-13,6,121.5,0.278296
2022-05-01 19:00:00,-23,4.27E-13,5,121.5,0.278296
2022-05-01 20:00:00,-21,3.73E-13,5,121.5,0.278296
2022-05-01 21:00:00,-10,6.71E-13,6,121.5,0.278296
2022-05-01 22:00:00,-11,2.22E-13,6,121.5,0.278296
2022-05-01 23:00:00,-13,3.07E-13,4,121.5,0.278296
2022-05-02 00:00:00,-14,6.54E-13,7,121.5,0.277994
2022-05-02 01:00:00,-12,1.85E-13,9,121.5,0.277994
2022-05-02 02:00:00,-12,4.93E-13,6,121.5,0.277994
2022-05-02 03:00:00,-7,5.84E-13,7,121.5,0.277994
2022-05-02 04:00:00,-8,2.71E-13,9,121.5,0.277994
2022-05-02 05:00:00,-9,6.54E-13,18,121.5,0.277994
2022-05-02 06:00:00,-8,3.73E-13,9,121.5,0.277994
2022-05-02 07:00:00,-7,3.01E-13,4,121.5,0.277994
2022-05-02 08:00:00,-8,7.56E-13,6,121.5,0.277994
2022-05-02 09:00:00,-10,1.95E-13,5,121.5,0.277994
2022-05-02 10:00:00,-10,2.86E-13,4,121.5,0.277994
2022-05-02 11:00:00,-8,6.51E-13,4,121.5,0.277994
2022-05-02 12:00:00,-7,1.91E-13,0,121.5,0.277994
2022-05-02 13:00:00,-7,4.34E-13,0,121.5,0.277994
2022-05-02 14:00:00,-6,5.09E-13,0,121.5,0.277994
2022-05-02 15:00:00,-6,2.27E-13,2,121.5,0.277994
2022-05-02 16:00:00,-10,6.94E-13,0,121.5,0.277994
2022-05-02 17:00:00,-13,2.40E-13,2,121.5,0.277994
2022-05-02 18:00:00,-12,3.45E-13,3,110.6,0.277994
2022-05-02 19:00:00,-13,6.44E-13,5,110.6,0.277994
2022-05-02 20:00:00,-14,1.56E-13,5,110.6,0.277994
2022-05-02 21:00:00,-9,2.37E-13,3,110.6,0.277994
2022-05-02 22:00:00,-9,5.69E-13,6,110.6,0.277994
2022-05-02 23:00:00,-8,1.93E-13,6,110.6,0.277994
2022-05-03 00:00:00,-9,4.45E-13,9,110.6,0.278206
2022-05-03 01:00:00,-6,4.59E-13,6,110.6,0.278206
2022-05-03 02:00:00,-9,2.84E-13,4,110.6,0.278206
2022-05-03 03:00:00,-8,6.06E-13,3,110.6,0.278206
2022-05-03 04:00:00,-11,3.46E-13,6,110.6,0.278206
2022-05-03 05:00:00,-8,2.83E-13,7,110.6,0.278206
2022-05-03 06:00:00,-3,7.48E-13,7,110.6,0.278206
2022-05-03 07:00:00,-1,2.34E-13,6,110.6,0.278206
2022-05-03 08:00:00,-2,3.16E-13,5,110.6,0.278206
2022-05-03 09:00:00,1,6.63E-13,7,110.6,0.278206
2022-05-03 10:00:00,-1,1.88E-13,9,110.6,0.278206
2022-05-03 11:00:00,-4,7.02E-13,4,110.6,0.278206
2022-05-03 12:00:00,-8,4.48E-13,4,110.6,0.278206
2022-05-03 13:00:00,-8,2.63E-13,3,110.6,0.278206
2022-05-03 14:00:00,-3,7.43E-13,4,110.6,0.278206
2022-05-03 15:00:00,-1,2.01E-13,4,110.6,0.278206
2022-05-03 16:00:00,-3,3.35E-13,5,110.6,0.278206
2022-05-03 17:00:00,-8,7.11E-13,9,110.6,0.278206
2022-05-03 18:00:00,-12,1.72E-13,4,113.7,0.278206
2022-05-03 19:00:00,-15,4.31E-13,4,113.7,0.278206
2022-05-03 20:00:00,-17,6.15E-13,3,113.7,0.278206
2022-05-03 21:00:00,-19,2.34E-13,6,113.7,0.278206
2022-05-03 22:00:00,-9,6.18E-13,5,113.7,0.278206
2022-05-03 23:00:00,-10,3.86E-13,2,113.7,0.278206
2022-05-04 00:00:00,-10,3.23E-13,5,113.7,0.27852
2022-05-04 01:00:00,-11,7.13E-13,7,113.7,0.27852
2022-05-04 02:00:00,-7,2.43E-13,5,113.7,0.27852
2022-05-04 03:00:00,-8,3.14E-13,15,113.7,0.27852
2022-05-04 04:00:00,-8,7.62E-13,7,113.7,0.27852
2022-05-04 05:00:00,-18,1.99E-13,6,113.7,0.27852
2022-05-04 06:00:00,-21,4.92E-13,5,113.7,0.27852
2022-05-04 07:00:00,-14,6.70E-13,5,113.7,0.27852
2022-05-04 08:00:00,-11,2.68E-13,6,113.7,0.27852
2022-05-04 09:00:00,-8,6.15E-13,9,113.7,0.27852
2022-05-04 10:00:00,-17,4.27E-13,7,113.7,0.27852
2022-05-04 11:00:00,-18,3.41E-13,5,113.7,0.27852
2022-05-04 12:00:00,-18,8.54E-13,9,113.7,0.27852
2022-05-04 13:00:00,-16,2.18E-13,7,113.7,0.27852
2022-05-04 14:00:00,-9,2.74E-13,6,113.7,0.27852
2022-05-04 15:00:00,-8,7.58E-13,6,113.7,0.27852
2022-05-04 16:00:00,-9,2.18E-13,7,113.7,0.27852
2022-05-04 17:00:00,-9,4.40E-13,5,113.7,0.27852
2022-05-04 18:00:00,-11,5.65E-13,2,115.6,0.27852
2022-05-04 19:00:00,-15,2.48E-13,2,115.6,0.27852
2022-05-04 20:00:00,-15,5.94E-13,2,115.6,0.27852
2022-05-04 21:00:00,-11,2.93E-13,4,115.6,0.27852
2022-05-04 22:00:00,-8,3.70E-13,4,115.6,0.27852
2022-05-04 23:00:00,-8,7.19E-13,4,115.6,0.27852
2022-05-05 00:00:00,-5,2.25E-13,5,115.6,0.278253
2022-05-05 01:00:00,-2,3.37E-13,9,115.6,0.278253
2022-05-05 02:00:00,-1,7.10E-13,7,115.6,0.278253
2022-05-05 03:00:00,-6,1.73E-13,12,115.6,0.278253
2022-05-05 04:00:00,-5,5.82E-13,4,115.6,0.278253
2022-05-05 05:00:00,-7,5.53E-13,2,115.6,0.278253
2022-05-05 06:00:00,-9,2.30E-13,2,115.6,0.278253
2022-05-05 07:00:00,-14,7.90E-13,5,115.6,0.278253
2022-05-05 08:00:00,-15,2.56E-13,5,115.6,0.278253
2022-05-05 09:00:00,-8,3.91E-13,6,115.6,0.278253
2022-05-05 10:00:00,-10,7.80E-13,9,115.6,0.278253
2022-05-05 11:00:00,-8,1.78E-13,4,115.6,0.278253
2022-05-05 12:00:00,-9,2.90E-13,3,115.6,0.278253
2022-05-05 13:00:00,-8,6.48E-13,2,115.6,0.278253
2022-05-05 14:00:00,-5,1.85E-13,2,115.6,0.278253
2022-05-05 15:00:00,-6,4.88E-13,2,115.6,0.278253
2022-05-05 16:00:00,-5,4.22E-13,2,115.6,0.278253
