Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2019-08-30 19:00:00,-7,3.33e-14,0.236514523,0.018228648,7,67.2,0.273939,0.033816425,0.365217391,0.971346004,-0.007286670325185247,0.0020838633637515454,-0.005883333854519569,-0.0011295667382167707,-0.013702749269547253,0.007575047654747921,-0.0005916752933351754
2019-08-30 20:00:00,4,6.3e-14,0.190871369,0.035571924,18,67.2,0.273939,0.086956522,0.365217391,0.971346004,0.010853460019354461,0.00031899695634542103,-0.00623184971760184,-0.0007799353115508312,-0.012771248575929888,0.007609528448592079,-0.0005842770325554039
2019-08-30 21:00:00,0,3.4e-14,0.20746888,0.018655773,15,67.2,0.273939,0.072463768,0.365217391,0.971346004,-0.005440028514249672,-0.001855096331953162,-0.006084005997557941,-0.0003653282405976545,-0.011816618548236471,0.007643000691735628,-0.0005769019716913223
2019-08-30 22:00:00,3,1.38e-14,0.195020747,0.006876949,22,67.2,0.273939,0.106280193,0.365217391,0.971346004,-0.019489093812060265,-0.0018415849262724934,-0.00530104288570152,9.99081173784918e-05,-0.010841346602557794,0.00767541892649315,-0.0005695504942397137
2019-08-30 23:00:00,-9,9.23e-14,0.244813278,0.052648722,18,67.2,0.273939,0.086956522,0.365217391,0.971346004,0.020346679440821656,0.0010989476657514144,-0.003829322439184508,0.0005981071524977339,-0.00984792015498461,0.007706737695179265,-0.0005622229836974579
2019-08-31 00:00:00,-13,3.12e-14,0.261410788,0.017007901,15,67.2,0.273887,0.072463768,0.365217391,0.97116162,-0.01984864066868497,0.002012460798140065,-0.0017418633488362986,0.0011116022548802009,-0.008838826621607692,0.007736911540108576,-0.0005549198235613798
2019-08-31 01:00:00,-13,3.28e-14,0.261410788,0.017949311,15,67.2,0.273887,0.072463768,0.365217391,0.97116162,-0.02007900377793468,-0.0009107967668528668,0.0007900600105549965,0.0016227268146460248,-0.007816553418517816,0.0077658950035956915,-0.000547641397328269
2019-08-31 02:00:00,-27,1.12e-13,0.319502075,0.064325574,22,67.2,0.273887,0.106280193,0.365217391,0.97116162,0.024958956088392378,-0.003648587988148356,0.0033136663727015452,0.0021138142219153306,-0.006783587961805766,0.007793642627955254,-0.0005403880884949849
2019-08-31 03:00:00,-42,2.67e-14,0.381742739,0.014398535,9,67.2,0.273887,0.043478261,0.365217391,0.97116162,-0.03218479079884021,3.2636078562380726e-05,0.005327481272542001,0.0025671978668082764,-0.005742417667562283,0.007820108955501809,-0.0005331602805583452
2019-08-31 04:00:00,-25,1.58e-13,0.31120332,0.091241645,22,67.2,0.273887,0.106280193,0.365217391,0.97116162,0.03602645719101692,0.006104564921396593,0.0064167643414207755,0.002965211139444996,-0.004695529951878158,0.007845248528549995,-0.0005259583570151535
2019-08-31 05:00:00,-22,7.63e-14,0.298755187,0.043330907,32,67.2,0.273887,0.154589372,0.365217391,0.97116162,-0.01293874336082711,0.00598790155381036,0.00618822833130586,0.003290417833423465,-0.0036454122308441864,0.007869015889414445,-0.0005187827013622831
2019-08-31 06:00:00,-28,4.03e-14,0.323651452,0.022318032,27,67.2,0.273887,0.130434783,0.365217391,0.97116162,-0.028935608179324314,0.0014211425106468046,0.004428310310454882,0.003527344210826119,-0.002594551920551115,0.007891365580409733,-0.0005116336970965238
2019-08-31 07:00:00,-38,1.21e-13,0.365145228,0.069386764,39,67.2,0.273887,0.188405797,0.365217391,0.97116162,0.024318015609502284,-0.0031892984112761417,0.0016458006644521368,0.003664910355504922,-0.0015454364370897037,0.00791225214385045,-0.0005045117277146793
2019-08-31 08:00:00,-37,6.4e-14,0.360995851,0.036145617,22,67.2,0.273887,0.106280193,0.365217391,0.97116162,-0.006672898679296333,-0.003416744640988658,-0.0014698642909168908,0.0036930772058847462,-0.0005005531965507608,0.007931630122051255,-0.0004974171767136368
2019-08-31 09:00:00,-28,3.81e-14,0.323651452,0.021072375,39,67.2,0.273887,0.188405797,0.365217391,0.97116162,-0.02248635719602922,-0.0008843893058348182,-0.0042271290761927505,0.0036018604098128214,0.0005375556755525986,0.00794945405732672,-0.000490350427590186
2019-08-31 10:00:00,-34,1.19e-13,0.348547718,0.068232172,27,67.2,0.273887,0.130434783,0.365217391,0.97116162,0.023499738801884256,0.001163342919255577,-0.005925961557219983,0.003381558247981215,0.0015660654208623972,0.007965678491991465,-0.0004833118638411793
